,Nikkei 225 Open,Nikkei 225 Close,S&P 500 Open,S&P 500 Close,US Dollar Index Open,US Dollar Index Close,Dow Jones Industrial Average Open,Dow Jones Industrial Average Close,Crude Oil Open,Crude Oil Close,NASDAQ Composite Open,NASDAQ Composite Close
2020-07-11,22534.970703125,22290.810546875,3152.469970703125,3185.0400390625,96.75,96.6500015258789,25690.349609375,26075.30078125,39.58000183105469,40.54999923706055,10545.91015625,10617.4404296875
2020-07-12,22534.970703125,22290.810546875,3152.469970703125,3185.0400390625,96.75,96.6500015258789,25690.349609375,26075.30078125,39.58000183105469,40.54999923706055,10545.91015625,10617.4404296875
2020-07-13,22591.810546875,22784.740234375,3205.080078125,3155.219970703125,96.66000366210938,96.45999908447266,26225.0703125,26085.80078125,40.349998474121094,40.099998474121094,10729.919921875,10390.83984375
2020-07-14,22631.869140625,22587.009765625,3141.110107421875,3197.52001953125,96.54000091552734,96.26000213623047,26044.169921875,26642.58984375,39.599998474121094,40.290000915527344,10310.25,10488.580078125
2020-07-15,22817.91015625,22945.5,3225.97998046875,3226.56005859375,96.16999816894531,96.08000183105469,27009.810546875,26870.099609375,40.54999923706055,41.20000076293945,10576.7197265625,10550.490234375
2020-07-16,22907.9609375,22770.359375,3208.360107421875,3215.570068359375,96.0,96.3499984741211,26746.5703125,26734.7109375,40.970001220703125,40.75,10443.8701171875,10473.830078125
2020-07-17,22807.5703125,22696.419921875,3224.2099609375,3224.72998046875,96.27999877929688,95.94000244140625,26774.619140625,26671.94921875,40.720001220703125,40.59000015258789,10500.51953125,10503.1904296875
2020-07-18,22807.5703125,22696.419921875,3224.2099609375,3224.72998046875,96.27999877929688,95.94000244140625,26774.619140625,26671.94921875,40.720001220703125,40.59000015258789,10500.51953125,10503.1904296875
2020-07-19,22807.5703125,22696.419921875,3224.2099609375,3224.72998046875,96.27999877929688,95.94000244140625,26774.619140625,26671.94921875,40.720001220703125,40.59000015258789,10500.51953125,10503.1904296875
2020-07-20,22772.0703125,22717.48046875,3224.2900390625,3251.840087890625,96.01000213623047,95.83000183105469,26660.2890625,26680.869140625,40.63999938964844,40.810001373291016,10526.01953125,10767.08984375
2020-07-21,22789.380859375,22884.220703125,3268.52001953125,3257.300048828125,95.75,95.12000274658203,26833.140625,26840.400390625,40.650001525878906,41.959999084472656,10837.8798828125,10680.3603515625
2020-07-22,22791.75,22751.609375,3254.860107421875,3276.02001953125,95.12999725341797,94.97000122070312,26824.560546875,27005.83984375,41.540000915527344,41.900001525878906,10687.580078125,10706.1298828125
2020-07-23,22791.75,22751.609375,3271.639892578125,3235.659912109375,94.9800033569336,94.69000244140625,26955.970703125,26652.330078125,41.95000076293945,41.06999969482422,10689.5,10461.419921875
2020-07-24,22791.75,22751.609375,3218.580078125,3215.6298828125,94.7699966430664,94.44000244140625,26533.41015625,26469.890625,41.060001373291016,41.290000915527344,10294.41015625,10363.1796875
2020-07-25,22791.75,22751.609375,3218.580078125,3215.6298828125,94.7699966430664,94.44000244140625,26533.41015625,26469.890625,41.060001373291016,41.290000915527344,10294.41015625,10363.1796875
2020-07-26,22791.75,22751.609375,3218.580078125,3215.6298828125,94.7699966430664,94.44000244140625,26533.41015625,26469.890625,41.060001373291016,41.290000915527344,10294.41015625,10363.1796875
2020-07-27,22495.94921875,22715.849609375,3219.840087890625,3239.409912109375,94.3499984741211,93.66999816894531,26447.669921875,26584.76953125,41.2599983215332,41.599998474121094,10421.7001953125,10536.26953125
2020-07-28,22735.01953125,22657.380859375,3234.27001953125,3218.43994140625,93.58000183105469,93.76000213623047,26529.44921875,26379.279296875,41.650001525878906,41.040000915527344,10509.2001953125,10402.08984375
2020-07-29,22543.890625,22397.109375,3227.219970703125,3258.43994140625,93.75,93.26000213623047,26388.439453125,26539.5703125,41.130001068115234,41.27000045776367,10474.7001953125,10542.9404296875
2020-07-30,22489.240234375,22339.23046875,3231.760009765625,3246.219970703125,93.31999969482422,93.0199966430664,26367.419921875,26313.650390625,41.31999969482422,39.91999816894531,10450.1201171875,10587.8095703125
2020-07-31,22267.58984375,21710.0,3270.449951171875,3271.1201171875,92.81999969482422,93.48999786376953,26409.330078125,26428.3203125,40.34000015258789,40.27000045776367,10741.4697265625,10745.26953125
2020-08-01,22267.58984375,21710.0,3270.449951171875,3271.1201171875,92.81999969482422,93.48999786376953,26409.330078125,26428.3203125,40.34000015258789,40.27000045776367,10741.4697265625,10745.26953125
2020-08-02,22267.58984375,21710.0,3270.449951171875,3271.1201171875,92.81999969482422,93.48999786376953,26409.330078125,26428.3203125,40.34000015258789,40.27000045776367,10741.4697265625,10745.26953125
2020-08-03,21947.580078125,22195.380859375,3288.260009765625,3294.610107421875,93.45999908447266,93.5,26542.3203125,26664.400390625,40.38999938964844,41.0099983215332,10848.6396484375,10902.7998046875
2020-08-04,22379.740234375,22573.66015625,3289.919921875,3306.510009765625,93.55999755859375,93.37999725341797,26664.609375,26828.470703125,40.779998779296875,41.70000076293945,10897.8896484375,10941.169921875
2020-08-05,22479.720703125,22514.849609375,3317.3701171875,3327.77001953125,93.2300033569336,92.83000183105469,26924.779296875,27201.51953125,41.560001373291016,42.189998626708984,10967.8701171875,10998.400390625
2020-08-06,22471.7109375,22418.150390625,3323.169921875,3349.159912109375,92.7699966430664,92.79000091552734,27170.8203125,27386.98046875,42.189998626708984,41.95000076293945,10989.98046875,11108.0703125
2020-08-07,22433.779296875,22329.939453125,3340.050048828125,3351.280029296875,92.80999755859375,93.44000244140625,27321.6796875,27433.48046875,41.970001220703125,41.220001220703125,11072.5302734375,11010.98046875
2020-08-08,22433.779296875,22329.939453125,3340.050048828125,3351.280029296875,92.80999755859375,93.44000244140625,27321.6796875,27433.48046875,41.970001220703125,41.220001220703125,11072.5302734375,11010.98046875
2020-08-09,22433.779296875,22329.939453125,3340.050048828125,3351.280029296875,92.80999755859375,93.44000244140625,27321.6796875,27433.48046875,41.970001220703125,41.220001220703125,11072.5302734375,11010.98046875
2020-08-10,22433.779296875,22329.939453125,3356.0400390625,3360.469970703125,93.38999938964844,93.58000183105469,27488.2109375,27791.439453125,41.5,41.939998626708984,11033.73046875,10968.3603515625
2020-08-11,22505.509765625,22750.240234375,3370.340087890625,3333.68994140625,93.5999984741211,93.62999725341797,27961.640625,27686.91015625,41.97999954223633,41.61000061035156,10942.66015625,10782.8203125
2020-08-12,22747.439453125,22843.9609375,3355.4599609375,3380.35009765625,93.68000030517578,93.44000244140625,27860.240234375,27976.83984375,41.619998931884766,42.66999816894531,10878.1201171875,11012.240234375
2020-08-13,23123.359375,23249.609375,3372.949951171875,3373.429931640625,93.37000274658203,93.33999633789062,27922.509765625,27896.720703125,42.56999969482422,42.2400016784668,11026.8603515625,11042.5
2020-08-14,23323.919921875,23289.359375,3368.659912109375,3372.85009765625,93.22000122070312,93.0999984741211,27828.9296875,27931.01953125,42.33000183105469,42.0099983215332,11042.240234375,11019.2998046875
2020-08-15,23323.919921875,23289.359375,3368.659912109375,3372.85009765625,93.22000122070312,93.0999984741211,27828.9296875,27931.01953125,42.33000183105469,42.0099983215332,11042.240234375,11019.2998046875
2020-08-16,23323.919921875,23289.359375,3368.659912109375,3372.85009765625,93.22000122070312,93.0999984741211,27828.9296875,27931.01953125,42.33000183105469,42.0099983215332,11042.240234375,11019.2998046875
2020-08-17,23189.48046875,23096.75,3380.860107421875,3381.989990234375,93.0999984741211,92.8499984741211,27970.05078125,27844.91015625,42.2400016784668,42.88999938964844,11083.25,11129.73046875
2020-08-18,23097.80078125,23051.080078125,3387.0400390625,3389.780029296875,92.81999969482422,92.2699966430664,27853.48046875,27778.0703125,42.790000915527344,42.88999938964844,11170.75,11210.83984375
2020-08-19,22997.9296875,23110.609375,3392.510009765625,3374.85009765625,92.27999877929688,92.88999938964844,27811.259765625,27692.880859375,42.599998474121094,42.93000030517578,11214.7998046875,11146.4599609375
2020-08-20,23003.580078125,22880.619140625,3360.47998046875,3385.510009765625,92.95999908447266,92.79000091552734,27622.6796875,27739.73046875,42.7400016784668,42.58000183105469,11096.400390625,11264.9501953125
2020-08-21,23022.759765625,22920.30078125,3386.010009765625,3397.159912109375,92.72000122070312,93.25,27758.130859375,27930.330078125,42.75,42.34000015258789,11258.4404296875,11311.7998046875
2020-08-22,23022.759765625,22920.30078125,3386.010009765625,3397.159912109375,92.72000122070312,93.25,27758.130859375,27930.330078125,42.75,42.34000015258789,11258.4404296875,11311.7998046875
2020-08-23,23022.759765625,22920.30078125,3386.010009765625,3397.159912109375,92.72000122070312,93.25,27758.130859375,27930.330078125,42.75,42.34000015258789,11258.4404296875,11311.7998046875
2020-08-24,22913.19921875,22985.509765625,3418.090087890625,3431.280029296875,93.19999694824219,93.30000305175781,28077.580078125,28308.4609375,42.47999954223633,42.619998931884766,11449.25,11379.7197265625
2020-08-25,23242.740234375,23296.76953125,3435.949951171875,3443.6201171875,93.27999877929688,93.0199966430664,28347.419921875,28248.439453125,42.36000061035156,43.349998474121094,11370.23046875,11466.4697265625
2020-08-26,23257.05078125,23290.859375,3449.969970703125,3478.72998046875,93.0199966430664,93.01000213623047,28257.880859375,28331.919921875,43.38999938964844,43.38999938964844,11516.6201171875,11665.0595703125
2020-08-27,23311.0390625,23208.859375,3485.139892578125,3484.550048828125,92.8499984741211,93.01000213623047,28384.0703125,28492.26953125,43.45000076293945,43.040000915527344,11688.1904296875,11625.33984375
2020-08-28,23232.30078125,22882.650390625,3494.68994140625,3508.010009765625,93.0199966430664,92.37000274658203,28601.2890625,28653.869140625,42.97999954223633,42.970001220703125,11689.2802734375,11695.6298828125
2020-08-29,23232.30078125,22882.650390625,3494.68994140625,3508.010009765625,93.0199966430664,92.37000274658203,28601.2890625,28653.869140625,42.97999954223633,42.970001220703125,11689.2802734375,11695.6298828125
2020-08-30,23232.30078125,22882.650390625,3494.68994140625,3508.010009765625,93.0199966430664,92.37000274658203,28601.2890625,28653.869140625,42.97999954223633,42.970001220703125,11689.2802734375,11695.6298828125
2020-08-31,23147.140625,23139.759765625,3509.72998046875,3500.31005859375,92.30000305175781,92.13999938964844,28643.66015625,28430.05078125,42.90999984741211,42.61000061035156,11718.8095703125,11775.4599609375
2020-09-01,23089.630859375,23138.0703125,3507.43994140625,3526.64990234375,92.18000030517578,92.33999633789062,28439.609375,28645.66015625,42.83000183105469,42.7599983215332,11850.9599609375,11939.669921875
2020-09-02,23261.08984375,23247.150390625,3543.760009765625,3580.840087890625,92.27999877929688,92.8499984741211,28736.7890625,29100.5,43.02000045776367,41.5099983215332,12047.259765625,12056.4404296875
2020-09-03,23524.490234375,23465.529296875,3564.739990234375,3455.06005859375,92.66000366210938,92.73999786376953,29090.69921875,28292.73046875,41.630001068115234,41.369998931884766,11861.900390625,11458.099609375
2020-09-04,23130.3203125,23205.4296875,3453.60009765625,3426.9599609375,92.80000305175781,92.72000122070312,28341.05078125,28133.310546875,41.25,39.77000045776367,11396.240234375,11313.1298828125
2020-09-05,23130.3203125,23205.4296875,3453.60009765625,3426.9599609375,92.80000305175781,92.72000122070312,28341.05078125,28133.310546875,41.25,39.77000045776367,11396.240234375,11313.1298828125
2020-09-06,23130.3203125,23205.4296875,3453.60009765625,3426.9599609375,92.80000305175781,92.72000122070312,28341.05078125,28133.310546875,41.25,39.77000045776367,11396.240234375,11313.1298828125
2020-09-07,23145.470703125,23089.94921875,3453.60009765625,3426.9599609375,92.80000305175781,92.72000122070312,28341.05078125,28133.310546875,41.25,39.77000045776367,11396.240234375,11313.1298828125
2020-09-08,23188.7890625,23274.130859375,3371.8798828125,3331.840087890625,93.05000305175781,93.4800033569336,27925.23046875,27500.890625,39.47999954223633,36.7599983215332,10900.7001953125,10847.6904296875
2020-09-09,22966.890625,23032.5390625,3369.820068359375,3398.9599609375,93.58000183105469,93.26000213623047,27711.7109375,27940.470703125,36.790000915527344,38.04999923706055,11064.759765625,11141.5595703125
2020-09-10,23193.470703125,23235.470703125,3412.56005859375,3339.18994140625,93.2300033569336,93.33999633789062,28022.509765625,27534.580078125,37.79999923706055,37.29999923706055,11235.5302734375,10919.58984375
2020-09-11,23114.630859375,23406.490234375,3352.699951171875,3340.969970703125,93.33000183105469,93.33000183105469,27613.859375,27665.640625,37.0099983215332,37.33000183105469,11010.0703125,10853.5498046875
2020-09-12,23114.630859375,23406.490234375,3352.699951171875,3340.969970703125,93.33000183105469,93.33000183105469,27613.859375,27665.640625,37.0099983215332,37.33000183105469,11010.0703125,10853.5498046875
2020-09-13,23114.630859375,23406.490234375,3352.699951171875,3340.969970703125,93.33000183105469,93.33000183105469,27613.859375,27665.640625,37.0099983215332,37.33000183105469,11010.0703125,10853.5498046875
2020-09-14,23431.16015625,23559.30078125,3363.56005859375,3383.5400390625,93.29000091552734,93.06999969482422,27718.740234375,27993.330078125,37.31999969482422,37.2599983215332,11010.1396484375,11056.650390625
2020-09-15,23438.830078125,23454.890625,3407.72998046875,3401.199951171875,93.05999755859375,93.05000305175781,28139.759765625,27995.599609375,37.279998779296875,38.279998779296875,11193.9599609375,11190.3203125
2020-09-16,23425.23046875,23475.529296875,3411.22998046875,3385.489990234375,93.08000183105469,93.20999908447266,28031.689453125,28032.380859375,38.349998474121094,40.15999984741211,11222.080078125,11050.4697265625
2020-09-17,23416.619140625,23319.369140625,3346.860107421875,3357.010009765625,93.1500015258789,92.97000122070312,27834.1796875,27901.98046875,40.189998626708984,40.970001220703125,10796.0498046875,10910.2802734375
2020-09-18,23321.189453125,23360.30078125,3357.3798828125,3319.469970703125,92.86000061035156,92.93000030517578,27864.869140625,27657.419921875,40.970001220703125,41.11000061035156,10973.4501953125,10793.2802734375
2020-09-19,23321.189453125,23360.30078125,3357.3798828125,3319.469970703125,92.86000061035156,92.93000030517578,27864.869140625,27657.419921875,40.970001220703125,41.11000061035156,10973.4501953125,10793.2802734375
2020-09-20,23321.189453125,23360.30078125,3357.3798828125,3319.469970703125,92.86000061035156,92.93000030517578,27864.869140625,27657.419921875,40.970001220703125,41.11000061035156,10973.4501953125,10793.2802734375
2020-09-21,23321.189453125,23360.30078125,3285.570068359375,3281.06005859375,93.01000213623047,93.54000091552734,27484.7109375,27147.69921875,40.97999954223633,39.310001373291016,10610.1396484375,10778.7998046875
2020-09-22,23321.189453125,23360.30078125,3295.75,3315.570068359375,93.55000305175781,93.98999786376953,27170.33984375,27288.1796875,39.630001068115234,39.599998474121094,10873.2998046875,10963.6396484375
2020-09-23,23245.890625,23346.490234375,3320.110107421875,3236.919921875,93.98999786376953,94.38999938964844,27413.599609375,26763.130859375,39.7599983215332,39.93000030517578,10950.8203125,10632.990234375
2020-09-24,23215.0,23087.8203125,3226.139892578125,3246.590087890625,94.37999725341797,94.3499984741211,26716.08984375,26815.439453125,39.599998474121094,40.310001373291016,10551.01953125,10672.26953125
2020-09-25,23217.330078125,23204.619140625,3236.659912109375,3298.4599609375,94.31999969482422,94.58000183105469,26694.509765625,27173.9609375,40.150001525878906,40.25,10680.4599609375,10913.5595703125
2020-09-26,23217.330078125,23204.619140625,3236.659912109375,3298.4599609375,94.31999969482422,94.58000183105469,26694.509765625,27173.9609375,40.150001525878906,40.25,10680.4599609375,10913.5595703125
2020-09-27,23217.330078125,23204.619140625,3236.659912109375,3298.4599609375,94.31999969482422,94.58000183105469,26694.509765625,27173.9609375,40.150001525878906,40.25,10680.4599609375,10913.5595703125
2020-09-28,23391.9609375,23511.619140625,3333.89990234375,3351.60009765625,94.58000183105469,94.26000213623047,27362.140625,27584.060546875,40.06999969482422,40.599998474121094,11084.3798828125,11117.5302734375
2020-09-29,23410.5,23539.099609375,3350.919921875,3335.469970703125,94.23999786376953,93.88999938964844,27560.240234375,27452.66015625,40.58000183105469,39.290000915527344,11109.0,11085.25
2020-09-30,23478.849609375,23185.119140625,3341.2099609375,3363.0,93.8499984741211,93.88999938964844,27514.640625,27781.69921875,39.15999984741211,40.220001220703125,11092.900390625,11167.509765625
2020-10-01,23478.849609375,23185.119140625,3385.8701171875,3380.800048828125,93.80000305175781,93.70999908447266,27940.630859375,27816.900390625,39.900001525878906,38.720001220703125,11291.990234375,11326.509765625
2020-10-02,23294.80078125,23029.900390625,3338.93994140625,3348.419921875,93.7300033569336,93.83999633789062,27536.390625,27682.810546875,38.599998474121094,37.04999923706055,11082.5302734375,11075.01953125
2020-10-03,23294.80078125,23029.900390625,3338.93994140625,3348.419921875,93.7300033569336,93.83999633789062,27536.390625,27682.810546875,38.599998474121094,37.04999923706055,11082.5302734375,11075.01953125
2020-10-04,23294.80078125,23029.900390625,3338.93994140625,3348.419921875,93.7300033569336,93.83999633789062,27536.390625,27682.810546875,38.599998474121094,37.04999923706055,11082.5302734375,11075.01953125
2020-10-05,23254.279296875,23312.140625,3367.27001953125,3408.60009765625,93.80999755859375,93.51000213623047,27825.419921875,28148.640625,37.0,39.220001220703125,11169.1103515625,11332.490234375
2020-10-06,23420.0703125,23433.73046875,3408.739990234375,3360.969970703125,93.44000244140625,93.83000183105469,28214.240234375,27772.759765625,39.349998474121094,40.66999816894531,11314.5302734375,11154.599609375
2020-10-07,23272.44921875,23422.8203125,3384.56005859375,3419.43994140625,93.83000183105469,93.62999725341797,27971.359375,28303.4609375,39.83000183105469,39.95000076293945,11271.6796875,11364.599609375
2020-10-08,23506.33984375,23647.0703125,3434.280029296875,3446.830078125,93.61000061035156,93.61000061035156,28348.859375,28425.509765625,39.9900016784668,41.189998626708984,11443.349609375,11420.98046875
2020-10-09,23713.859375,23619.689453125,3459.669921875,3477.139892578125,93.55999755859375,93.05999755859375,28533.609375,28586.900390625,41.310001373291016,40.599998474121094,11487.599609375,11579.9404296875
2020-10-10,23713.859375,23619.689453125,3459.669921875,3477.139892578125,93.55999755859375,93.05999755859375,28533.609375,28586.900390625,41.310001373291016,40.599998474121094,11487.599609375,11579.9404296875
2020-10-11,23713.859375,23619.689453125,3459.669921875,3477.139892578125,93.55999755859375,93.05999755859375,28533.609375,28586.900390625,41.310001373291016,40.599998474121094,11487.599609375,11579.9404296875
2020-10-12,23588.740234375,23558.689453125,3500.02001953125,3534.219970703125,93.05999755859375,93.06999969482422,28671.119140625,28837.51953125,40.400001525878906,39.43000030517578,11732.330078125,11876.259765625
2020-10-13,23667.900390625,23601.779296875,3534.010009765625,3511.929931640625,93.02999877929688,93.52999877929688,28764.94921875,28679.810546875,39.529998779296875,40.20000076293945,11901.759765625,11863.900390625
2020-10-14,23545.66015625,23626.73046875,3515.469970703125,3488.669921875,93.54000091552734,93.37999725341797,28731.30078125,28514.0,40.189998626708984,41.040000915527344,11889.0703125,11768.73046875
2020-10-15,23548.44921875,23507.23046875,3453.719970703125,3483.340087890625,93.43000030517578,93.86000061035156,28323.400390625,28494.19921875,41.130001068115234,40.959999084472656,11559.8798828125,11713.8701171875
2020-10-16,23478.400390625,23410.630859375,3493.5,3483.81005859375,93.80000305175781,93.68000030517578,28570.720703125,28606.310546875,40.880001068115234,40.880001068115234,11761.830078125,11671.5595703125
2020-10-17,23478.400390625,23410.630859375,3493.5,3483.81005859375,93.80000305175781,93.68000030517578,28570.720703125,28606.310546875,40.880001068115234,40.880001068115234,11761.830078125,11671.5595703125
2020-10-18,23478.400390625,23410.630859375,3493.5,3483.81005859375,93.80000305175781,93.68000030517578,28570.720703125,28606.310546875,40.880001068115234,40.880001068115234,11761.830078125,11671.5595703125
2020-10-19,23543.689453125,23671.130859375,3493.659912109375,3426.919921875,93.72000122070312,93.43000030517578,28633.55078125,28195.419921875,40.689998626708984,40.83000183105469,11732.33984375,11478.8798828125
2020-10-20,23587.869140625,23567.0390625,3439.3798828125,3443.1201171875,93.41999816894531,93.06999969482422,28245.849609375,28308.7890625,40.650001525878906,41.459999084472656,11531.830078125,11516.490234375
2020-10-21,23615.51953125,23639.4609375,3439.909912109375,3435.56005859375,93.05000305175781,92.61000061035156,28270.66015625,28210.8203125,41.220001220703125,40.029998779296875,11530.3896484375,11484.6904296875
2020-10-22,23525.58984375,23474.26953125,3438.5,3453.489990234375,92.66999816894531,92.94999694824219,28197.419921875,28363.66015625,40.040000915527344,40.63999938964844,11526.9697265625,11506.009765625
2020-10-23,23558.7109375,23516.58984375,3464.89990234375,3465.389892578125,92.93000030517578,92.7699966430664,28409.650390625,28335.5703125,40.61000061035156,39.849998474121094,11536.009765625,11548.2802734375
2020-10-24,23558.7109375,23516.58984375,3464.89990234375,3465.389892578125,92.93000030517578,92.7699966430664,28409.650390625,28335.5703125,40.61000061035156,39.849998474121094,11536.009765625,11548.2802734375
2020-10-25,23558.7109375,23516.58984375,3464.89990234375,3465.389892578125,92.93000030517578,92.7699966430664,28409.650390625,28335.5703125,40.61000061035156,39.849998474121094,11536.009765625,11548.2802734375
2020-10-26,23520.779296875,23494.33984375,3441.419921875,3400.969970703125,92.76000213623047,93.05000305175781,28185.8203125,27685.380859375,39.689998626708984,38.560001373291016,11440.6396484375,11358.9404296875
2020-10-27,23376.9609375,23485.80078125,3403.14990234375,3390.679931640625,93.06999969482422,92.94000244140625,27651.1796875,27463.189453125,38.59000015258789,39.56999969482422,11409.33984375,11431.349609375
2020-10-28,23372.609375,23418.509765625,3342.47998046875,3271.030029296875,93.1500015258789,93.41000366210938,27102.140625,26519.94921875,38.970001220703125,37.38999938964844,11230.900390625,11004.8701171875
2020-10-29,23170.759765625,23331.939453125,3277.169921875,3310.110107421875,93.45999908447266,93.95999908447266,26480.98046875,26659.109375,37.38999938964844,36.16999816894531,11064.4697265625,11185.58984375
2020-10-30,23320.7109375,22977.130859375,3293.590087890625,3269.9599609375,93.91999816894531,94.04000091552734,26572.26953125,26501.599609375,36.06999969482422,35.790000915527344,11103.4697265625,10911.58984375
2020-10-31,23320.7109375,22977.130859375,3293.590087890625,3269.9599609375,93.91999816894531,94.04000091552734,26572.26953125,26501.599609375,36.06999969482422,35.790000915527344,11103.4697265625,10911.58984375
2020-11-01,23320.7109375,22977.130859375,3293.590087890625,3269.9599609375,93.91999816894531,94.04000091552734,26572.26953125,26501.599609375,36.06999969482422,35.790000915527344,11103.4697265625,10911.58984375
2020-11-02,23110.740234375,23295.48046875,3296.199951171875,3310.239990234375,93.88999938964844,94.05000305175781,26691.279296875,26925.05078125,35.2400016784668,36.810001373291016,11010.4501953125,10957.6103515625
2020-11-03,23110.740234375,23295.48046875,3336.25,3369.159912109375,94.05000305175781,93.55000305175781,27138.689453125,27480.029296875,37.029998779296875,37.65999984741211,11038.66015625,11160.5703125
2020-11-04,23619.580078125,23695.23046875,3406.4599609375,3443.43994140625,93.08999633789062,93.41000366210938,27512.830078125,27847.66015625,38.150001525878906,39.150001525878906,11443.76953125,11590.7802734375
2020-11-05,23776.19921875,24105.279296875,3485.739990234375,3510.449951171875,93.33999633789062,92.52999877929688,28083.369140625,28390.1796875,39.16999816894531,38.790000915527344,11816.330078125,11890.9296875
2020-11-06,24076.220703125,24325.23046875,3508.340087890625,3509.43994140625,92.56999969482422,92.2300033569336,28399.130859375,28323.400390625,38.540000915527344,37.13999938964844,11869.900390625,11895.23046875
2020-11-07,24076.220703125,24325.23046875,3508.340087890625,3509.43994140625,92.56999969482422,92.2300033569336,28399.130859375,28323.400390625,38.540000915527344,37.13999938964844,11869.900390625,11895.23046875
2020-11-08,24076.220703125,24325.23046875,3508.340087890625,3509.43994140625,92.56999969482422,92.2300033569336,28399.130859375,28323.400390625,38.540000915527344,37.13999938964844,11869.900390625,11895.23046875
2020-11-09,24568.83984375,24839.83984375,3583.0400390625,3550.5,92.23999786376953,92.7300033569336,29467.900390625,29157.970703125,37.34000015258789,40.290000915527344,12046.66015625,11713.7802734375
2020-11-10,25087.30078125,24905.58984375,3543.260009765625,3545.530029296875,92.76000213623047,92.75,29254.169921875,29420.919921875,39.90999984741211,41.36000061035156,11622.4404296875,11553.8603515625
2020-11-11,25145.66015625,25349.599609375,3563.219970703125,3572.659912109375,92.69999694824219,93.04000091552734,29524.349609375,29397.630859375,41.790000915527344,41.45000076293945,11656.650390625,11786.4296875
2020-11-12,25439.349609375,25520.880859375,3562.669921875,3537.010009765625,93.01000213623047,92.95999908447266,29231.91015625,29080.169921875,41.470001220703125,41.119998931884766,11802.5,11709.58984375
2020-11-13,25405.640625,25385.869140625,3552.570068359375,3585.14990234375,92.94999694824219,92.76000213623047,29203.900390625,29479.810546875,40.939998626708984,40.130001068115234,11794.9404296875,11829.2900390625
2020-11-14,25405.640625,25385.869140625,3552.570068359375,3585.14990234375,92.94999694824219,92.76000213623047,29203.900390625,29479.810546875,40.939998626708984,40.130001068115234,11794.9404296875,11829.2900390625
2020-11-15,25405.640625,25385.869140625,3552.570068359375,3585.14990234375,92.94999694824219,92.76000213623047,29203.900390625,29479.810546875,40.939998626708984,40.130001068115234,11794.9404296875,11829.2900390625
2020-11-16,25652.689453125,25906.9296875,3600.159912109375,3626.909912109375,92.72000122070312,92.56999969482422,29672.359375,29950.439453125,40.16999816894531,41.34000015258789,11847.1103515625,11924.1298828125
2020-11-17,26043.44921875,26014.619140625,3610.31005859375,3609.530029296875,92.48999786376953,92.41999816894531,29800.150390625,29783.349609375,41.439998626708984,41.43000030517578,11913.349609375,11899.33984375
2020-11-18,25860.55078125,25728.140625,3612.090087890625,3567.7900390625,92.44000244140625,92.31999969482422,29875.400390625,29438.419921875,41.349998474121094,41.81999969482422,11896.0595703125,11801.599609375
2020-11-19,25628.73046875,25634.33984375,3559.409912109375,3581.8701171875,92.55999755859375,92.29000091552734,29370.919921875,29483.23046875,41.61000061035156,41.7400016784668,11779.0400390625,11904.7099609375
2020-11-20,25486.830078125,25527.369140625,3579.31005859375,3557.5400390625,92.33999633789062,92.38999938964844,29437.5703125,29263.48046875,41.70000076293945,42.150001525878906,11892.7001953125,11854.9697265625
2020-11-21,25486.830078125,25527.369140625,3579.31005859375,3557.5400390625,92.33999633789062,92.38999938964844,29437.5703125,29263.48046875,41.70000076293945,42.150001525878906,11892.7001953125,11854.9697265625
2020-11-22,25486.830078125,25527.369140625,3579.31005859375,3557.5400390625,92.33999633789062,92.38999938964844,29437.5703125,29263.48046875,41.70000076293945,42.150001525878906,11892.7001953125,11854.9697265625
2020-11-23,25486.830078125,25527.369140625,3566.820068359375,3577.590087890625,92.4000015258789,92.51000213623047,29332.8203125,29591.26953125,42.459999084472656,43.060001373291016,11916.759765625,11880.6298828125
2020-11-24,25901.44921875,26165.58984375,3594.52001953125,3635.409912109375,92.52999877929688,92.2300033569336,29746.109375,30046.240234375,42.84000015258789,44.90999984741211,11939.330078125,12036.7900390625
2020-11-25,26468.51953125,26296.859375,3635.5,3629.64990234375,92.11000061035156,91.98999786376953,30058.869140625,29872.470703125,44.81999969482422,45.709999084472656,12053.8896484375,12094.400390625
2020-11-26,26255.470703125,26537.310546875,3635.5,3629.64990234375,92.11000061035156,91.98999786376953,30058.869140625,29872.470703125,44.81999969482422,45.709999084472656,12053.8896484375,12094.400390625
2020-11-27,26530.279296875,26644.7109375,3638.550048828125,3638.35009765625,92.0199966430664,91.79000091552734,29911.330078125,29910.369140625,45.900001525878906,45.529998779296875,12159.1796875,12205.849609375
2020-11-28,26530.279296875,26644.7109375,3638.550048828125,3638.35009765625,92.0199966430664,91.79000091552734,29911.330078125,29910.369140625,45.900001525878906,45.529998779296875,12159.1796875,12205.849609375
2020-11-29,26530.279296875,26644.7109375,3638.550048828125,3638.35009765625,92.0199966430664,91.79000091552734,29911.330078125,29910.369140625,45.900001525878906,45.529998779296875,12159.1796875,12205.849609375
2020-11-30,26830.099609375,26433.619140625,3634.179931640625,3621.6298828125,91.77999877929688,91.87000274658203,29854.509765625,29638.640625,45.34000015258789,45.34000015258789,12224.25,12198.740234375
2020-12-01,26624.19921875,26787.5390625,3645.8701171875,3662.449951171875,91.94999694824219,91.30999755859375,29797.5,29823.919921875,45.08000183105469,44.54999923706055,12313.3603515625,12355.1103515625
